task_lang,transfer_lang,f1_score,new_gen,new_typ,new_geo,script,distals_asjp,distals_wiki_size
tha,tha,0.7203,0.0004472136,0.0,7.500127593629298e-19,0.0,0.0,0.0
zho,tha,0.7032,22.801903,0.1143343828153286,0.1203891995216997,0.658,0.4708021146313334,0.8825600360459559
hin,tha,0.6808,25.379229,0.127791252104428,0.1207807428668806,0.615,0.4253223356409293,0.0546209902608458
swa,tha,0.669,24.99658,0.1020594031526599,0.3792450848003616,0.6654,0.444249606890823,1.0
urd,tha,0.668,26.114227,0.1072569691353981,0.1618458474131688,0.6373,0.4583362813686045,0.2417339811591147
eng,tur,0.7248,19.807714,0.1981213235990488,0.3005941637086269,0.1864,0.4992803945936924,0.9083740529535492
ell,tha,0.7315,23.017263,0.1205398724707838,0.3957852407267567,0.6996,0.461217618899627,0.3176912502178248
fra,tur,0.6994,22.484907,0.1055572570516435,0.1807035047083005,0.0,0.4845519925129984,0.7613536590091694
bul,swa,0.6871,22.541603,0.1172728658304008,0.2590538209815881,0.5335,0.4937649813642119,1.0
deu,swa,0.6878,25.413706,0.1334506142897693,0.3270031450140354,0.5335,0.5013561995370339,1.0
vie,hin,0.703,24.103706,0.144114052752496,0.1545910255163759,0.5331,0.5013922001498111,0.8715066259265459
tha,hin,0.671,25.379229,0.127791252104428,0.1207807428668806,0.615,0.4253223356409293,0.0546209902608458
zho,hin,0.6812,22.195742,0.1232081284709513,0.1407484074308309,0.5456,0.4975777172949167,0.8889747231733238
hin,hin,0.7034,0.0004472136,2.220446049250313e-16,4.5312200262151075e-23,0.0,0.0,0.0
swa,hin,0.6578,24.559752,0.1390256764280322,0.2825641359353562,0.5464,0.4852047144930588,1.0
urd,hin,0.6799,15.264406,0.0678570731111326,0.0452496077103073,0.293,0.1115984794410304,0.283151221989353
eng,rus,0.7899,18.162127,0.1819790204985099,0.2695715292039654,0.3918,0.4594418078809711,0.7076153672190857
fra,rus,0.7447,20.372578,0.0984638082978535,0.2862563817994046,0.3498,0.4719103164134492,0.2384632844259829
spa,rus,0.7547,18.566498,0.0653983730741525,0.5149908370814306,0.3498,0.467071893983542,0.001091877651547
deu,rus,0.7472,22.229717,0.0813833574798025,0.2075239833482958,0.3498,0.4748907943458523,0.3237632831638715
ell,rus,0.7485,19.192888,0.0648633397081249,0.2222435302903095,0.3498,0.4799929352338201,0.8748508542621999
ell,swa,0.688,21.675518,0.1224628538969982,0.2569078754426052,0.5335,0.5000272161861756,1.0
bul,rus,0.7495,14.426192,0.0581161947215165,0.1961955345345895,0.3498,0.2605650421802782,0.8518322511483374
tur,rus,0.7069,21.000175,0.0987242647794999,0.1916099737701909,0.3498,0.4902899572371429,0.6866252984126338
ara,rus,0.6952,22.763834,0.0853277769267334,0.2049422558381889,0.6738,0.4945134411525086,0.3796172176456733
vie,rus,0.712,22.100826,0.1439255047358656,0.2781419073852893,0.4788,0.4922535292290182,0.3717477505769553
tha,rus,0.6892,23.037075,0.1271669815012178,0.2808645155319355,0.7196,0.4886696828688793,0.9146096428353344
zho,rus,0.7098,19.929913,0.1336398930987613,0.1806334097801183,0.7125,0.4903775219936933,0.2729020489304639
hin,rus,0.6894,20.603096,0.1157885529647415,0.2268136261481182,0.5354,0.4555495735164924,0.9192737487023958
swa,rus,0.6641,22.107891,0.1193772634992342,0.3977508033965085,0.6738,0.4967708634215623,1.0
urd,rus,0.6697,21.317453,0.1115529734087116,0.198609047001185,0.5641,0.4590806275559121,0.8873873349946545
eng,swa,0.7094,21.272171,0.2025305719172497,0.4130596348791034,0.5574,0.4986245748816292,1.0
fra,swa,0.6757,23.754719,0.1146220391238934,0.2886090886958314,0.5335,0.5020086529751571,1.0
spa,swa,0.6922,22.032845,0.0891564805037117,0.5843255525960019,0.5335,0.4875426022115342,1.0
rus,rus,0.7469,0.0004472136,0.0,4.304378052594551e-19,0.0,0.0,0.0
spa,tur,0.7232,20.741007,0.0749527348588103,0.5098173522951863,0.0,0.4811562110170329,0.6862827575667159
deu,tur,0.7126,23.98417,0.0796078888754099,0.1238715745926011,0.0,0.5042866913422133,0.788084520659058
ell,tur,0.7066,20.805223,0.0993717151854177,0.0699743183713024,0.2736,0.4913864395486932,0.6006405587181403
ell,vie,0.7347,21.111034,0.143382625254026,0.3976060838665637,0.432,0.4881030880606604,0.8007979345036476
bul,vie,0.7392,22.523846,0.1112869853839577,0.3952646559085188,0.3455,0.4955707528848743,0.7641588247591116
rus,vie,0.7164,22.100826,0.1439255047358656,0.2781419073852893,0.4788,0.4922535292290182,0.3717477505769553
tur,vie,0.6815,22.53504,0.1355791761786171,0.362959312969205,0.3455,0.4841140912787111,0.5011960532172327
ara,vie,0.697,24.247902,0.120545801602806,0.3253628708062064,0.6116,0.5014019184041184,0.0125259671985973
vie,vie,0.7287,0.0004472136,0.0,1.4965975074551421e-21,0.0,0.0,0.0
tha,vie,0.692,24.989452,0.0805699510924922,0.0431735405991628,0.6906,0.4612896785785585,0.8640826877371568
zho,vie,0.6888,20.979284,0.1199680403552596,0.120487426191097,0.5922,0.4701257217932926,0.1359455098189903
hin,vie,0.6817,24.103706,0.144114052752496,0.1545910255163759,0.5331,0.5013922001498111,0.8715066259265459
swa,vie,0.6672,23.653004,0.1182046910422303,0.4137766353075474,0.6116,0.4843119618565696,1.0
urd,vie,0.6612,24.837934,0.106677330777541,0.1899850692602839,0.5619,0.5010455724099814,0.8207524682820263
deu,vie,0.7262,24.770298,0.1082691544360757,0.4394289100574725,0.3455,0.4948447331073216,0.5751527615052477
eng,zho,0.7775,18.87491,0.2107331748760378,0.3574355545484462,0.641,0.4949171504461406,0.7874077325807785
spa,zho,0.7333,19.455801,0.1307767954522012,0.6819200463568201,0.658,0.4922121916373689,0.2721072791358285
deu,zho,0.7288,23.034008,0.1289590115192277,0.3634766924187592,0.658,0.4977345540554333,0.5083096687504609
ell,zho,0.7273,19.61245,0.1366234168902685,0.3430753784665404,0.658,0.490666259422909,0.8278785608545451
bul,zho,0.7314,20.331211,0.1142347317634864,0.3263870257314891,0.658,0.4874532268357913,0.796220373563544
rus,zho,0.7209,19.929913,0.1336398930987613,0.1806334097801183,0.7125,0.4903775219936933,0.2729020489304639
tur,zho,0.6947,19.827803,0.1413259082731358,0.2999361282021707,0.658,0.4811724733381704,0.5690062100623405
ara,zho,0.686,22.285385,0.1433615191120587,0.270725204380578,0.6244,0.493133770273151,0.1467686280207983
vie,zho,0.713,20.979284,0.1199680403552596,0.120487426191097,0.5922,0.4701257217932926,0.1359455098189903
tha,zho,0.6983,22.801903,0.1143343828153286,0.1203891995216997,0.658,0.4708021146313334,0.8825600360459559
zho,zho,0.7284,0.0004472136,2.220446049250313e-16,5.7587491500163055e-18,0.0,0.0,0.0
hin,zho,0.6867,22.195742,0.1232081284709513,0.1407484074308309,0.5456,0.4975777172949167,0.8889747231733238
fra,zho,0.7317,21.181147,0.1409936670086439,0.4293032466216275,0.658,0.4836147090668821,0.4462882144419081
spa,vie,0.7401,21.647135,0.1204963331690647,0.7420860815700906,0.3455,0.4909864018893412,0.3710610261672403
fra,vie,0.7323,23.356691,0.1224075901726932,0.484981547858712,0.3455,0.4985895682615356,0.5215628454223864
eng,vie,0.7596,20.579374,0.2005828674011535,0.3916026141110484,0.3881,0.5007224634040737,0.8163086967586597
bul,tur,0.7084,21.417818,0.097312073341609,0.0474465112379864,0.0,0.480536695356021,0.5271866296126182
rus,tur,0.6907,21.000175,0.0987242647794999,0.1916099737701909,0.3498,0.4902899572371429,0.6866252984126338
tur,tur,0.7243,0.00048828125,0.0,6.725084694481611e-20,0.0,0.0,0.0
ara,tur,0.6357,23.638182,0.1031745286466941,0.0613317244765547,0.5335,0.4668885440364435,0.4948687963290625
vie,tur,0.6722,22.53504,0.1355791761786171,0.362959312969205,0.3455,0.4841140912787111,0.5011960532172327
tha,tur,0.655,22.51418,0.116023797705316,0.3476306466823882,0.6327,0.4809705592875965,0.7275135589052664
zho,tur,0.6818,19.827803,0.1413259082731358,0.2999361282021707,0.658,0.4811724733381704,0.5690062100623405
hin,tur,0.6688,23.25602,0.1275937599047635,0.2325626571127007,0.4287,0.4744217486729501,0.7423970381505143
swa,tur,0.6233,22.73243,0.096667468936859,0.2354384819627161,0.5335,0.4870474487922491,1.0
urd,tur,0.6576,23.99196,0.1022115509392249,0.1887079054112225,0.4681,0.4644892624254393,0.6406453219263775
eng,urd,0.4676,19.911064,0.1805471922233197,0.3065798264027521,0.4973,0.4709472548558304,0.967073787295932
fra,urd,0.4094,23.128777,0.0968016137106024,0.3354058120140852,0.4681,0.4564266855880288,0.9142413209597922
spa,urd,0.4622,21.334839,0.0881734201547551,0.6592407466950637,0.4681,0.4591216952810708,0.8872642413392426
deu,urd,0.4154,23.838055,0.0780254842510355,0.2929877645729166,0.4681,0.4564807473244248,0.9238471811426184
ell,urd,0.3863,21.477755,0.1169322741017472,0.2432928540641144,0.4681,0.4768186509027409,0.100172323658683
bul,urd,0.4863,21.788746,0.0746633359903313,0.2264660494500041,0.4681,0.4580100352496859,0.2399650674446901
rus,urd,0.4527,21.317453,0.1115529734087116,0.198609047001185,0.5641,0.4590806275559121,0.8873873349946545
tur,urd,0.4338,23.99196,0.1022115509392249,0.1887079054112225,0.4681,0.4644892624254393,0.6406453219263775
ara,urd,0.4244,25.883528,0.1081838838302703,0.1405552179850829,0.403,0.4655795485044639,0.8184787389198889
vie,urd,0.3853,24.837934,0.106677330777541,0.1899850692602839,0.5619,0.5010455724099814,0.8207524682820263
tha,urd,0.3889,26.114227,0.1072569691353981,0.1618458474131688,0.6373,0.4583362813686045,0.2417339811591147
zho,urd,0.3711,22.929722,0.1048397873432354,0.1583653118031688,0.5152,0.4676244424814511,0.845120365365222
hin,urd,0.505,15.264406,0.0678570731111326,0.0452496077103073,0.293,0.1115984794410304,0.283151221989353
swa,urd,0.4073,25.287725,0.1306168960403088,0.2654815332925803,0.403,0.4649096811019278,1.0
urd,urd,0.526,0.0004472136,2.220446049250313e-16,3.9925803595968827e-22,0.0,0.0,0.0
ara,hin,0.6679,25.155087,0.1263548000249564,0.1822748562934513,0.5464,0.4812019474929102,0.8698767058117707
swa,zho,0.6569,21.658253,0.1590975067891786,0.4181682611299643,0.6244,0.4865606444200435,1.0
tur,hin,0.7046,23.25602,0.1275937599047635,0.2325626571127007,0.4287,0.4744217486729501,0.7423970381505143
bul,hin,0.7256,21.073954,0.1130654302880074,0.2715591221559907,0.4287,0.4481023996436493,0.4551698873523216
urd,bul,0.6559,21.788746,0.0746633359903313,0.2264660494500041,0.4681,0.4580100352496859,0.2399650674446901
eng,deu,0.7932,16.285048,0.1497015463706129,0.266889810577528,0.1864,0.3828940829232359,0.5676297581875202
fra,deu,0.7457,23.739094,0.0599630388443003,0.1140710250594195,0.0,0.478746989834695,0.1120103561567515
spa,deu,0.7543,21.976973,0.0741776598526935,0.4026496095517139,0.0,0.4896013484230419,0.3245016509221403
deu,deu,0.7559,0.0004472136,0.0,2.55244742335021e-19,0.0,0.0,0.0
ell,deu,0.7502,21.631413,0.0903350261604724,0.098379738371922,0.2736,0.4897972299793916,0.9153695525714238
bul,deu,0.7499,22.688656,0.0765259615581183,0.0841897757297572,0.0,0.4824413011385096,0.8998035279755516
rus,deu,0.7361,22.229717,0.0813833574798025,0.2075239833482958,0.3498,0.4748907943458523,0.3237632831638715
tur,deu,0.7026,23.98417,0.0796078888754099,0.1238715745926011,0.0,0.5042866913422133,0.788084520659058
ara,deu,0.6976,26.155039,0.0886696248198699,0.1817305023728921,0.5335,0.4965585632562322,0.5804743840790476
vie,deu,0.718,24.770298,0.1082691544360757,0.4394289100574725,0.3455,0.4948447331073216,0.5751527615052477
swa,bul,0.6571,22.541603,0.1172728658304008,0.2590538209815881,0.5335,0.4937649813642119,1.0
tha,deu,0.698,26.223225,0.107475820390397,0.4405721478906462,0.6327,0.4575928575522295,0.9422559052215022
hin,deu,0.6918,23.083317,0.1095406277233197,0.3372117208344267,0.4287,0.4699437065044276,0.9454099448600198
swa,deu,0.6691,25.413706,0.1334506142897693,0.3270031450140354,0.5335,0.5013561995370339,1.0
urd,deu,0.6783,23.838055,0.0780254842510355,0.2929877645729166,0.4681,0.4564807473244248,0.9238471811426184
eng,ell,0.7825,17.539917,0.1716955334566311,0.2713775078362895,0.3277,0.4899154784182561,0.963408312980608
fra,ell,0.7433,20.80378,0.0899404207849043,0.1351609672714548,0.2736,0.4913779761208442,0.9046943305979416
spa,ell,0.754,19.077332,0.0659682383822833,0.4574558004556958,0.2736,0.4838312224122048,0.8747140573413579
deu,ell,0.732,21.631413,0.0903350261604724,0.098379738371922,0.2736,0.4897972299793916,0.9153695525714238
ell,ell,0.7553,0.0004472136,0.0,5.9683861482349106e-21,0.0,0.0,0.0
bul,ell,0.745,19.625418,0.0770846694521367,0.0464033441585482,0.2736,0.4778605559438066,0.1553550168121099
rus,ell,0.7241,19.192888,0.0648633397081249,0.2222435302903095,0.3498,0.4799929352338201,0.8748508542621999
tur,ell,0.683,20.805223,0.0993717151854177,0.0699743183713024,0.2736,0.4913864395486932,0.6006405587181403
zho,deu,0.7135,23.034008,0.1289590115192277,0.3634766924187592,0.658,0.4977345540554333,0.5083096687504609
ara,ell,0.6936,22.29596,0.0753789990499548,0.1197317389914804,0.5335,0.5060734435479273,0.7982710847279412
hin,bul,0.6781,21.073954,0.1130654302880074,0.2715591221559907,0.4287,0.4481023996436493,0.4551698873523216
tha,bul,0.6809,23.460508,0.1061578445531005,0.3836823270263007,0.6327,0.5098844365726763,0.4236913375112844
fra,ara,0.7312,24.257685,0.0831730541186407,0.224570438618042,0.5335,0.4777275478472481,0.5275557335272159
spa,ara,0.7414,22.540155,0.0648555492996667,0.5609791973922159,0.5335,0.490348282297743,0.3789390951233889
deu,ara,0.7234,26.155039,0.0886696248198699,0.1817305023728921,0.5335,0.4965585632562322,0.5804743840790476
ell,ara,0.7362,22.29596,0.0753789990499548,0.1197317389914804,0.5335,0.5060734435479273,0.7982710847279412
bul,ara,0.7321,23.13885,0.0893082359954159,0.1022765825387502,0.5335,0.4880524223278691,0.7611672131045091
rus,ara,0.7174,22.763834,0.0853277769267334,0.2049422558381889,0.6738,0.4945134411525086,0.3796172176456733
tur,ara,0.6872,23.638182,0.1031745286466941,0.0613317244765547,0.5335,0.4668885440364435,0.4948687963290625
ara,ara,0.7,0.0004472136,2.220446049250313e-16,0.0,0.0,0.0,0.0
vie,ara,0.7052,24.247902,0.120545801602806,0.3253628708062064,0.6116,0.5014019184041184,0.0125259671985973
tha,ara,0.6839,25.835157,0.1054322860310956,0.3012116811025173,0.6654,0.4711197814374108,0.8623585960258071
zho,ara,0.6874,22.285385,0.1433615191120587,0.270725204380578,0.6244,0.493133770273151,0.1467686280207983
zho,bul,0.6943,20.331211,0.1142347317634864,0.3263870257314891,0.658,0.4874532268357913,0.796220373563544
hin,ara,0.6785,25.155087,0.1263548000249564,0.1822748562934513,0.5464,0.4812019474929102,0.8698767058117707
urd,ara,0.6569,25.883528,0.1081838838302703,0.1405552179850829,0.403,0.4655795485044639,0.8184787389198889
eng,bul,0.7802,18.619728,0.175280987395613,0.292407999546662,0.1864,0.4632172207161857,0.956678027162032
fra,bul,0.7409,20.733921,0.080784397155188,0.1491826603663294,0.0,0.4579435549331773,0.887164819185509
spa,bul,0.7471,18.924936,0.0675397878379006,0.4720529723175246,0.0,0.4729529004167573,0.8516702932564836
deu,bul,0.7322,22.688656,0.0765259615581183,0.0841897757297572,0.0,0.4824413011385096,0.8998035279755516
ell,bul,0.7262,19.625418,0.0770846694521367,0.0464033441585482,0.2736,0.4778605559438066,0.1553550168121099
bul,bul,0.7485,0.0004472136,0.0,5.4007041542130945e-18,0.0,0.0,0.0
rus,bul,0.7262,14.426192,0.0581161947215165,0.1961955345345895,0.3498,0.2605650421802782,0.8518322511483374
tur,bul,0.6906,21.417818,0.097312073341609,0.0474465112379864,0.0,0.480536695356021,0.5271866296126182
ara,bul,0.6793,23.13885,0.0893082359954159,0.1022765825387502,0.5335,0.4880524223278691,0.7611672131045091
vie,bul,0.705,22.523846,0.1112869853839577,0.3952646559085188,0.3455,0.4955707528848743,0.7641588247591116
swa,ara,0.6494,24.687376,0.1106941590009226,0.2037247672333052,0.0,0.4691201582377665,1.0
vie,ell,0.7068,21.111034,0.143382625254026,0.3976060838665637,0.432,0.4881030880606604,0.8007979345036476
tha,ell,0.684,23.017263,0.1205398724707838,0.3957852407267567,0.6996,0.461217618899627,0.3176912502178248
zho,ell,0.6956,19.61245,0.1366234168902685,0.3430753784665404,0.658,0.490666259422909,0.8278785608545451
zho,spa,0.7058,19.455801,0.1307767954522012,0.6819200463568201,0.658,0.4922121916373689,0.2721072791358285
hin,spa,0.6762,20.611498,0.1174552295490988,0.6996715489411679,0.4287,0.4633557956482111,0.9191855091659328
swa,spa,0.6561,22.032845,0.0891564805037117,0.5843255525960019,0.5335,0.4875426022115342,1.0
urd,spa,0.6567,21.334839,0.0881734201547551,0.6592407466950637,0.4681,0.4591216952810708,0.8872642413392426
eng,fra,0.7971,19.669724,0.1657802641950677,0.2341885915619999,0.1864,0.4697521663913439,0.6160597029645168
fra,fra,0.7675,0.0004472136,2.220446049250313e-16,1.10155141086113e-19,0.0,0.0,0.0
spa,fra,0.7583,14.40116,0.0737711026139483,0.3484100186126344,0.0,0.3817846602342953,0.2392947893465508
deu,fra,0.7438,23.739094,0.0599630388443003,0.1140710250594195,0.0,0.478746989834695,0.1120103561567515
ell,fra,0.748,20.80378,0.0899404207849043,0.1351609672714548,0.2736,0.4913779761208442,0.9046943305979416
bul,fra,0.742,20.733921,0.080784397155188,0.1491826603663294,0.0,0.4579435549331773,0.887164819185509
rus,fra,0.7309,20.372578,0.0984638082978535,0.2862563817994046,0.3498,0.4719103164134492,0.2384632844259829
tha,spa,0.673,22.971458,0.1085542047582608,0.7599548933671586,0.6327,0.4849018744841159,0.9145163050993006
tur,fra,0.6974,22.484907,0.1055572570516435,0.1807035047083005,0.0,0.4845519925129984,0.7613536590091694
vie,fra,0.711,23.356691,0.1224075901726932,0.484981547858712,0.3455,0.4985895682615356,0.5215628454223864
tha,fra,0.6841,24.721888,0.1084745115185695,0.4833493910482264,0.6327,0.4740073572003558,0.9349721078631285
zho,fra,0.7065,21.181147,0.1409936670086439,0.4293032466216275,0.658,0.4836147090668821,0.4462882144419081
hin,fra,0.6907,22.40546,0.108325547794093,0.3797807941082456,0.4287,0.4558371019679901,0.9385239957262196
swa,fra,0.663,23.754719,0.1146220391238934,0.2886090886958314,0.5335,0.5020086529751571,1.0
urd,fra,0.6597,23.128777,0.0968016137106024,0.3354058120140852,0.4681,0.4564266855880288,0.9142413209597922
eng,hin,0.7136,19.157167,0.1935052611418541,0.3401224431291909,0.3918,0.4743037545532788,0.9763968846585702
fra,hin,0.6913,22.40546,0.108325547794093,0.3797807941082456,0.4287,0.4558371019679901,0.9385239957262196
spa,hin,0.7094,20.611498,0.1174552295490988,0.6996715489411679,0.4287,0.4633557956482111,0.9191855091659328
deu,hin,0.7262,23.083317,0.1095406277233197,0.3372117208344267,0.4287,0.4699437065044276,0.9454099448600198
ell,hin,0.7321,20.749802,0.1079866529012792,0.2876902716914428,0.4287,0.4836813214453627,0.3549596297945669
ara,fra,0.6921,24.257685,0.0831730541186407,0.224570438618042,0.5335,0.4777275478472481,0.5275557335272159
vie,spa,0.6971,21.647135,0.1204963331690647,0.7420860815700906,0.3455,0.4909864018893412,0.3710610261672403
ara,spa,0.685,22.540155,0.0648555492996667,0.5609791973922159,0.5335,0.490348282297743,0.3789390951233889
tur,spa,0.6888,20.741007,0.0749527348588103,0.5098173522951863,0.0,0.4811562110170329,0.6862827575667159
hin,ell,0.6841,20.749802,0.1079866529012792,0.2876902716914428,0.4287,0.4836813214453627,0.3549596297945669
swa,ell,0.6674,21.675518,0.1224628538969982,0.2569078754426052,0.5335,0.5000272161861756,1.0
urd,ell,0.6618,21.477755,0.1169322741017472,0.2432928540641144,0.4681,0.4768186509027409,0.100172323658683
eng,eng,0.8063,0.0004472136,0.0,7.643046873908923e-20,0.0,0.0,0.0
fra,eng,0.7585,19.669724,0.1657802641950677,0.2341885915619999,0.1864,0.4697521663913439,0.6160597029645168
spa,eng,0.7663,17.910675,0.1600928424951809,0.3756929241839698,0.1864,0.4682382370940234,0.7079346154652749
deu,eng,0.7377,16.285048,0.1497015463706129,0.266889810577528,0.1864,0.3828940829232359,0.5676297581875202
ell,eng,0.7395,17.539917,0.1716955334566311,0.2713775078362895,0.3277,0.4899154784182561,0.963408312980608
bul,eng,0.7438,18.619728,0.175280987395613,0.292407999546662,0.1864,0.4632172207161857,0.956678027162032
rus,eng,0.7274,18.162127,0.1819790204985099,0.2695715292039654,0.3918,0.4594418078809711,0.7076153672190857
tur,eng,0.7005,19.807714,0.1981213235990488,0.3005941637086269,0.1864,0.4992803945936924,0.9083740529535492
ara,eng,0.6818,22.007307,0.1852686501919939,0.3158497261782654,0.5574,0.4968457211653928,0.8186096079977283
vie,eng,0.7012,20.579374,0.2005828674011535,0.3916026141110484,0.3881,0.5007224634040737,0.8163086967586597
tha,eng,0.6686,22.045734,0.1819064804357759,0.4012931995027216,0.6502,0.4770708308945988,0.975033171777378
zho,eng,0.6928,18.87491,0.2107331748760378,0.3574355545484462,0.641,0.4949171504461406,0.7874077325807785
hin,eng,0.6783,19.157167,0.1935052611418541,0.3401224431291909,0.3918,0.4743037545532788,0.9763968846585702
swa,eng,0.6635,21.272171,0.2025305719172497,0.4130596348791034,0.5574,0.4986245748816292,1.0
urd,eng,0.659,19.911064,0.1805471922233197,0.3065798264027521,0.4973,0.4709472548558304,0.967073787295932
eng,spa,0.7837,17.910675,0.1600928424951809,0.3756929241839698,0.1864,0.4682382370940234,0.7079346154652749
fra,spa,0.7399,14.40116,0.0737711026139483,0.3484100186126344,0.0,0.3817846602342953,0.2392947893465508
spa,spa,0.7596,0.0004472136,0.0,2.746342614978772e-19,0.0,0.0,0.0
deu,spa,0.7266,21.976973,0.0741776598526935,0.4026496095517139,0.0,0.4896013484230419,0.3245016509221403
ell,spa,0.729,19.077332,0.0659682383822833,0.4574558004556958,0.2736,0.4838312224122048,0.8747140573413579
bul,spa,0.7384,18.924936,0.0675397878379006,0.4720529723175246,0.0,0.4729529004167573,0.8516702932564836
rus,spa,0.717,18.566498,0.0653983730741525,0.5149908370814306,0.3498,0.467071893983542,0.001091877651547
rus,hin,0.7111,20.603096,0.1157885529647415,0.2268136261481182,0.5354,0.4555495735164924,0.9192737487023958
urd,zho,0.6686,22.929722,0.1048397873432354,0.1583653118031688,0.5152,0.4676244424814511,0.845120365365222
